subgenome,condition,panel_type,sample_id,analysis_group,PC1,PC2,PC3,PC4,PC5
sgC,priority_seed_20250417_24000,full_panel,7,arabica_wild,-41.58473379330928,7.409466380740366,21.04406075765589,1.056131964075743,5.077982183808267
sgC,priority_seed_20250417_24000,full_panel,8,arabica_wild,-43.05292974536598,9.553387996271553,16.24543583989287,0.1098196961257983,4.651832638306699
sgC,priority_seed_20250417_24000,full_panel,9,arabica_wild,-42.97348003825063,9.401966216360583,15.48069692827195,0.5714407591155951,4.322697814740184
sgC,priority_seed_20250417_24000,full_panel,10,arabica_introgressed,6.176638094858188,-59.00434810300329,-122.6265829674765,-11.25004359901184,-21.01405851482009
sgC,priority_seed_20250417_24000,full_panel,11,arabica_introgressed,31.97414809341756,-75.98488879482423,-126.5260618562835,-9.210348271202532,-13.51136683240158
sgC,priority_seed_20250417_24000,full_panel,12,arabica_cultivated,-44.26737219561769,7.073508981706198,8.624207598993499,-2.347514163107725,0.07372403876507243
sgC,priority_seed_20250417_24000,full_panel,13,arabica_cultivated,-44.41745564893427,7.723464383179072,9.169184413118849,-2.089394640871659,0.6192843821109976
sgC,priority_seed_20250417_24000,full_panel,14,arabica_cultivated,-42.84723243694874,8.0880185844021,13.99269293351297,-0.2351975614377556,3.750918531031404
sgC,priority_seed_20250417_24000,full_panel,15,arabica_wild,-41.94232205235186,9.145738367114589,19.4309483943095,1.164103228685824,6.45638430636293
sgC,priority_seed_20250417_24000,full_panel,16,arabica_introgressed,-10.33515899181123,-40.08650426014166,-92.27249596229174,-9.629807608159426,-23.22152991970636
sgC,priority_seed_20250417_24000,full_panel,17_BMJM,arabica_cultivated,-42.90925108706712,7.083313577530499,11.72381877452423,-0.9887587783499266,1.578261639903533
sgC,priority_seed_20250417_24000,full_panel,18_E123,arabica_wild,-41.35602616415881,6.932719583405785,16.74792297948092,0.9065334778828676,4.669253292799882
sgC,priority_seed_20250417_24000,full_panel,19_E237,arabica_wild,-41.86796478592438,10.44928656088213,18.33056901053986,1.291436527766104,5.831793839134784
sgC,priority_seed_20250417_24000,full_panel,20_E261,arabica_wild,-41.46550350759706,7.020203996628037,16.27488162674823,0.005342606211028972,4.386603326686729
sgC,priority_seed_20250417_24000,full_panel,21_E383,arabica_wild,-42.61915150651846,9.352140016734669,17.90464116810308,0.9460484929221763,5.413394157180653
sgC,priority_seed_20250417_24000,full_panel,22_E516,arabica_wild,-43.37484309591655,8.639158823841306,13.60475629447171,-0.7440622531908311,2.878893046652952
sgC,priority_seed_20250417_24000,full_panel,23_Erecta,arabica_cultivated,-43.78445596240476,6.967449637026114,7.531375393450714,-1.099704819179677,-0.3461546914898879
sgC,priority_seed_20250417_24000,full_panel,24_ET59,arabica_wild,-42.78567160221329,8.77669531960913,16.79354813026191,0.2397335138574516,4.775021440333273
sgC,priority_seed_20250417_24000,full_panel,25_JK1,arabica_cultivated,-43.27868369503878,7.66241274244022,11.64449685311642,-1.580855073504663,1.800060625656187
sgC,priority_seed_20250417_24000,full_panel,26_Moka,arabica_cultivated,-43.87584221632247,7.182938870235883,10.25948669846389,-1.795526466685578,0.2409473327209083
sgC,priority_seed_20250417_24000,full_panel,27_Rubi,arabica_cultivated,-44.42028208732587,7.994078775769381,8.483657520464826,-1.866468416033226,0.1572696222460604
sgC,priority_seed_20250417_24000,full_panel,28_Topazio,arabica_cultivated,-44.05566236543714,6.771350784501081,8.422580202287241,-1.829349923365932,-0.3270485961005111
sgC,priority_seed_20250417_24000,full_panel,29_CostaRica95,arabica_introgressed,-18.76133307796263,-29.17630862554613,-72.73990756548216,-7.281744537676719,-24.07038288490697
sgC,priority_seed_20250417_24000,full_panel,30_OroAzteca,arabica_introgressed,2.395847212607941,-52.35155646514617,-119.5209131062539,-12.10151955641551,-33.54229579751367
sgC,priority_seed_20250417_24000,full_panel,31_ArabustaPizze,arabica_introgressed,89.62861924656566,-68.80753453202027,-22.06735049279955,8.422389081011964,43.25872851654015
sgC,priority_seed_20250417_24000,full_panel,32_Bourbonpointu,arabica_cultivated,-43.95917837676514,6.663177718965768,9.604726803442748,-1.806238677745978,-0.02959310709078393
sgC,priority_seed_20250417_24000,full_panel,37_Catuai99,arabica_cultivated,-43.86170259491605,7.742804330068529,8.790809053498592,-2.386859064609019,0.3029633204429436
sgC,priority_seed_20250417_24000,full_panel,38_Et38C3,arabica_wild,-42.72813765404151,7.532057369211575,17.0057846938112,-0.5404060479295034,3.256388456210018
sgC,priority_seed_20250417_24000,full_panel,39_Guatemalense,arabica_cultivated,-44.2887426292273,7.289503985521447,8.579399088633682,-1.96722602266951,0.2032975833458976
sgC,priority_seed_20250417_24000,full_panel,40_BU-A,eugenioides,269.1983839148757,204.099456538414,-43.6267114237214,34.77161629494974,3.143335932599483
sgC,priority_seed_20250417_24000,full_panel,LINN32,arabica_wild,-26.26709888373331,-2.990376053099717,15.85425436073909,0.128734301848616,-1.326226589813321
sgC,priority_seed_20250417_24000,full_panel,Amsterdam,arabica_cultivated,-42.79475370657573,6.415749858413778,10.67674163831057,-1.833652789574651,0.5622278320543003
sgC,priority_seed_20250417_24000,full_panel,BP409,canephora,269.5348877738859,-168.4195968375833,11.33108172839146,48.91511334921076,130.7698125660521
sgC,priority_seed_20250417_24000,full_panel,Q121,canephora,310.5936673114467,-42.18130892813049,76.34956998085511,-180.816542154535,-35.71226136247894
sgC,priority_seed_20250417_24000,full_panel,BUD15,canephora,207.9772352948723,-126.6363850501516,91.86745061575178,118.5080485960085,-123.7503237484977
sgC,priority_seed_20250417_24000,full_panel,DA56,eugenioides,240.8588954697847,203.4218302741323,-41.43101594166065,32.33067661772198,3.348379995559605
sgC,priority_seed_20250417_24000,full_panel,BB1,arabica_cultivated,-44.25126113193272,7.181551929158451,8.700683913026085,-1.87872777936574,0.04201648734168511
sgC,priority_seed_20250417_24000,full_panel,TIP1,arabica_cultivated,-43.3227166609262,6.975883427763428,8.519220708808163,-0.9276889383242818,-0.7600764477459016
sgC,priority_seed_20250417_24000,arabica_only,1,arabica_wild,-23.11546796304392,18.93764407923906,9.028654509259036,-7.922517207210603,23.48858894341058
sgC,priority_seed_20250417_24000,arabica_only,2,arabica_wild,-23.86042619581911,19.22510530651178,8.457263792835985,-6.312683564353226,24.2274052857777
sgC,priority_seed_20250417_24000,arabica_only,3,arabica_wild,-22.93789174664133,19.10699112954151,10.80826608501518,-9.485405715690538,27.40824335161487
sgC,priority_seed_20250417_24000,arabica_only,4,arabica_wild,-23.56839727103458,19.4284014195648,10.31494358003797,-9.78039444531948,33.54876159976894
sgC,priority_seed_20250417_24000,arabica_only,5,arabica_wild,-23.20680831233534,18.72698505866021,7.756024144207303,-7.328847371931857,24.77843390327349
sgC,priority_seed_20250417_24000,arabica_only,6,arabica_wild,-23.28398488106902,19.50032152144954,10.15680580911136,-9.559382503553179,31.98808203418286
sgC,priority_seed_20250417_24000,arabica_only,7,arabica_wild,-23.43531748472455,19.95728736278013,11.56223971100405,-9.324681171709619,25.66103784837836
sgC,priority_seed_20250417_24000,arabica_only,8,arabica_wild,-23.40099560316149,17.79581972314043,6.264329451816185,-5.592499277400411,16.05157214999195
sgC,priority_seed_20250417_24000,arabica_only,9,arabica_wild,-23.37432360329324,17.07571033214595,5.619695581379623,-4.303740547485877,16.91206739613552
sgC,priority_seed_20250417_24000,arabica_only,10,arabica_introgressed,61.58708127942612,-147.9661550919299,38.85139819226416,104.2014989769466,18.32700878324749
sgC,priority_seed_20250417_24000,arabica_only,11,arabica_introgressed,127.2981951066593,-184.327740994577,102.3440817196245,-96.20298279216689,-20.6406330714754
sgC,priority_seed_20250417_24000,arabica_only,12,arabica_cultivated,-21.44805821083298,12.17895224572983,-2.256429627489392,5.434646501820529,-18.68766914975456
sgC,priority_seed_20250417_24000,arabica_only,13,arabica_cultivated,-21.92232470362735,12.74417487668145,-2.836665854055187,4.836521359311224,-18.03685753920295
sgC,priority_seed_20250417_24000,arabica_only,14,arabica_cultivated,-22.28293778419579,15.78926186547757,4.177408497165865,-1.285432923933057,5.173521378619185
sgC,priority_seed_20250417_24000,arabica_only,15,arabica_wild,-23.40069167401817,19.73723832310578,10.93275524447728,-8.840512876172811,29.9843981437929
sgC,priority_seed_20250417_24000,arabica_only,16,arabica_introgressed,33.22090820650586,-103.0741454246123,6.920123141462853,89.3970879705835,9.176500215482847
sgC,priority_seed_20250417_24000,arabica_only,17_BMJM,arabica_cultivated,-21.46637452740501,14.04242512480663,0.1779829967927065,-0.5124755199216977,-9.821744410912872
sgC,priority_seed_20250417_24000,arabica_only,18_E123,arabica_wild,-21.38602706565374,17.54500809453737,6.661292930851505,-6.189787455131046,16.84030520478386
sgC,priority_seed_20250417_24000,arabica_only,19_E237,arabica_wild,-23.1304053584904,19.97503949516615,7.382960303783334,-6.486790628918197,24.62394099732298
sgC,priority_seed_20250417_24000,arabica_only,20_E261,arabica_wild,-21.71180676765601,17.08627836236458,5.12033600382374,-5.013608086651979,9.378218015102442
sgC,priority_seed_20250417_24000,arabica_only,21_E383,arabica_wild,-23.74320532208381,18.93257211540673,6.592145382873873,-5.978481985022354,19.5235681556736
sgC,priority_seed_20250417_24000,arabica_only,22_E516,arabica_wild,-22.84440755552708,15.74437417707093,1.4287683193353,-2.454157336983418,0.6061644031841826
sgC,priority_seed_20250417_24000,arabica_only,23_Erecta,arabica_cultivated,-21.3695066758278,10.97874893559232,-3.786840731591695,2.154714308768146,-19.71494361345586
sgC,priority_seed_20250417_24000,arabica_only,24_ET59,arabica_wild,-23.321592986321,17.61094579609116,5.233785956632629,-6.262889574150391,12.19366683837358
sgC,priority_seed_20250417_24000,arabica_only,25_JK1,arabica_cultivated,-22.00032602395776,14.10419506986954,-0.8120914518364333,0.2014440504592725,-14.4990853221972
sgC,priority_seed_20250417_24000,arabica_only,26_Moka,arabica_cultivated,-21.74113260635179,13.58634016406559,-3.721565377116947,5.226980007065174,-22.1356308300303
sgC,priority_seed_20250417_24000,arabica_only,27_Rubi,arabica_cultivated,-21.73878033434541,12.5473798644877,-5.627800011576086,4.59946175167302,-21.9409317601969
sgC,priority_seed_20250417_24000,arabica_only,28_Topazio,arabica_cultivated,-21.6226911164874,11.90310999590869,-5.060656906825548,5.281857280368699,-21.51437052192847
sgC,priority_seed_20250417_24000,arabica_only,29_CostaRica95,arabica_introgressed,15.54195144805928,-74.21885422022356,-93.16983618051974,10.63372949295045,1.839207888729236
sgC,priority_seed_20250417_24000,arabica_only,30_OroAzteca,arabica_introgressed,50.38141548000016,-138.9094192823838,-130.1239121874374,-57.44148234297074,14.75447639110583
sgC,priority_seed_20250417_24000,arabica_only,31_ArabustaPizze,arabica_introgressed,441.9285956525235,126.258847629739,-12.64278256488758,9.27261480142395,2.677515771435228
sgC,priority_seed_20250417_24000,arabica_only,32_Bourbonpointu,arabica_cultivated,-21.20602053314393,13.05733225830494,-4.982028246815762,4.641986169164888,-21.86119863209314
sgC,priority_seed_20250417_24000,arabica_only,37_Catuai99,arabica_cultivated,-21.50235450626028,12.63678442645009,-4.097810219439361,5.250087755076867,-20.77857461666258
sgC,priority_seed_20250417_24000,arabica_only,38_Et38C3,arabica_wild,-23.16014543224421,17.43750474809386,5.266076291125231,-3.916809045994229,6.752193482369905
sgC,priority_seed_20250417_24000,arabica_only,39_Guatemalense,arabica_cultivated,-21.5312204224304,12.35679870024247,-4.482337113092041,4.253129064231752,-21.44514333909768
sgC,priority_seed_20250417_24000,arabica_only,LINN32,arabica_wild,-13.9950397400632,13.99279839939663,6.626562369698403,1.140201817035791,-95.44632902665448
sgC,priority_seed_20250417_24000,arabica_only,Amsterdam,arabica_cultivated,-20.56417179692156,14.19436986177864,-3.848819439780447,6.474915972913135,-25.46175949424747
sgC,priority_seed_20250417_24000,arabica_only,BB1,arabica_cultivated,-21.64342601906691,12.25420854217737,-5.621638280791376,4.552110075061663,-21.76011663219591
sgC,priority_seed_20250417_24000,arabica_only,TIP1,arabica_cultivated,-21.04188694914011,12.04736000814744,-4.612685821322725,2.642575017816141,-22.16989022165092
sgC,priority_seed_20250417_48000,full_panel,1,arabica_wild,-58.8997608672566,11.42011608303474,26.91598982931908,0.9208241619958638,7.430372553427707
sgC,priority_seed_20250417_48000,full_panel,2,arabica_wild,-59.69241270189818,13.40047607990556,26.19779902932404,0.6403160187622697,7.90312972456232
sgC,priority_seed_20250417_48000,full_panel,3,arabica_wild,-58.41149670023246,12.22780669591638,26.90633710671095,1.537016342720398,8.101450344526498
sgC,priority_seed_20250417_48000,full_panel,4,arabica_wild,-58.6832787539548,14.40071707710967,26.53957120011757,1.732879091554925,9.56501351298796
sgC,priority_seed_20250417_48000,full_panel,5,arabica_wild,-59.50616008940036,13.93206688629406,24.47221392708169,0.8552624628463709,7.66444839681754
sgC,priority_seed_20250417_48000,full_panel,6,arabica_wild,-58.79110010734112,13.56460003036615,27.59987339002653,1.728545837894651,9.262850854955518
sgC,priority_seed_20250417_48000,full_panel,7,arabica_wild,-58.81044425607381,10.84105866297068,29.34166865270139,1.188674088184588,6.873153500140096
sgC,priority_seed_20250417_48000,full_panel,8,arabica_wild,-60.92741513081066,13.05701568717011,23.20503948076249,-0.08586274382821607,6.736765493933509
sgC,priority_seed_20250417_48000,full_panel,9,arabica_wild,-60.41819211856016,12.91882228291098,22.1667306093693,0.2654314599818331,6.382499463096437
sgC,priority_seed_20250417_48000,full_panel,10,arabica_introgressed,9.133870289104129,-85.42595953862084,-174.55177900352,-12.79361925844576,-31.28669477684442
sgC,priority_seed_20250417_48000,full_panel,11,arabica_introgressed,45.88662899015456,-107.4332272181431,-179.4362261538369,-10.31268976119208,-18.78670207046744
sgC,priority_seed_20250417_48000,full_panel,12,arabica_cultivated,-62.26968656296635,9.7442183725871,11.92000827100104,-3.231376597129705,0.12585452043996
sgC,priority_seed_20250417_48000,full_panel,13,arabica_cultivated,-62.86905481414657,10.67525375805577,12.81509714889886,-3.138931629668715,0.4214835878445628
sgC,priority_seed_20250417_48000,full_panel,14,arabica_cultivated,-60.50840427367361,11.2133157456071,20.35104360624409,-0.64357675278637,4.593936075177745
sgC,priority_seed_20250417_48000,full_panel,15,arabica_wild,-58.9641342847652,12.69925081096272,28.04368075920014,1.196800429488832,8.992331197760407
sgC,priority_seed_20250417_48000,full_panel,16,arabica_introgressed,-14.60489416460202,-58.2439186190932,-130.2263433319224,-12.01856712601261,-34.61775936236432
sgC,priority_seed_20250417_48000,full_panel,17_BMJM,arabica_cultivated,-60.80710001046826,9.768893052408679,16.23900493988704,-1.670293956652411,2.496844195440818
sgC,priority_seed_20250417_48000,full_panel,18_E123,arabica_wild,-58.3313343472155,9.904737412808796,23.27413050009596,0.789288908066868,6.110278970713384
sgC,priority_seed_20250417_48000,full_panel,19_E237,arabica_wild,-58.90043111011651,14.69652735970019,25.73658342674188,1.253674591268143,8.196621698059262
sgC,priority_seed_20250417_48000,full_panel,20_E261,arabica_wild,-58.92166663482507,10.54096194530819,22.94873447573218,-0.3278795674772348,5.898323443267227
sgC,priority_seed_20250417_48000,full_panel,21_E383,arabica_wild,-60.14086992743303,13.33125967173264,25.4354943019191,1.280126299833493,7.213634898532304
sgC,priority_seed_20250417_48000,full_panel,22_E516,arabica_wild,-61.29677067632021,12.11187350009201,19.94552946266727,-1.345694940845945,4.76328346787438
sgC,priority_seed_20250417_48000,full_panel,23_Erecta,arabica_cultivated,-62.23516954520341,9.740499289962331,10.84690706490341,-2.445315091387847,-0.05033607173231734
sgC,priority_seed_20250417_48000,full_panel,24_ET59,arabica_wild,-60.40893538303416,13.11206462571849,24.03577230722389,-0.06026048290661329,6.562068351650812
sgC,priority_seed_20250417_48000,full_panel,25_JK1,arabica_cultivated,-61.51209263681001,10.78734753896259,16.68552480248758,-2.099802402122994,2.367135530127266
sgC,priority_seed_20250417_48000,full_panel,26_Moka,arabica_cultivated,-61.94545952171958,10.10708437973833,14.31238177720122,-2.601715205367878,0.4662215803651912
sgC,priority_seed_20250417_48000,full_panel,27_Rubi,arabica_cultivated,-62.6235239137371,10.86860827308072,11.76725935305156,-2.997175910505638,0.4509529739835881
sgC,priority_seed_20250417_48000,full_panel,28_Topazio,arabica_cultivated,-62.27236267645146,9.522702731753247,11.60702971047671,-2.845147955137167,-0.232297934780411
sgC,priority_seed_20250417_48000,full_panel,29_CostaRica95,arabica_introgressed,-26.65121827376232,-41.84137166750854,-103.8486512485614,-10.14600708750937,-34.53826429770713
sgC,priority_seed_20250417_48000,full_panel,30_OroAzteca,arabica_introgressed,3.485211272759445,-75.20097685897917,-169.0576171681803,-15.27851437320814,-44.64940281706253
sgC,priority_seed_20250417_48000,full_panel,31_ArabustaPizze,arabica_introgressed,128.434239546091,-97.6291162164388,-30.91495048176757,10.80038107511564,62.66054979276333
sgC,priority_seed_20250417_48000,full_panel,32_Bourbonpointu,arabica_cultivated,-61.88893090933551,9.872608191881604,13.21918487654518,-2.679014400595404,0.08533085648753169
sgC,priority_seed_20250417_48000,full_panel,37_Catuai99,arabica_cultivated,-62.14284348979719,10.46259882546282,12.34629236580509,-3.00711685594917,0.06850051676826545
sgC,priority_seed_20250417_48000,full_panel,38_Et38C3,arabica_wild,-60.35646503579991,10.95257388139533,23.76881069624459,-0.7362186227401284,5.129498737295187
sgC,priority_seed_20250417_48000,full_panel,39_Guatemalense,arabica_cultivated,-62.48557980715967,10.19636221952877,12.39253473038727,-2.686325370562433,0.3892639545857651
sgC,priority_seed_20250417_48000,full_panel,40_BU-A,eugenioides,380.0017182266041,288.6127063005545,-62.16776446443665,46.21615240431697,4.899419799376717
sgC,priority_seed_20250417_48000,full_panel,LINN32,arabica_wild,-37.15623028795877,-4.078859609693845,22.57463033923045,0.5242003927796313,-1.701165601861739
sgC,priority_seed_20250417_48000,full_panel,Amsterdam,arabica_cultivated,-60.47915731557355,8.851508387160244,14.77560353002631,-2.470002943067852,1.017026883477331
sgC,priority_seed_20250417_48000,full_panel,BP409,canephora,380.9660688896646,-236.8446782022611,19.26103917913596,67.48566203858974,185.1465468154289
sgC,priority_seed_20250417_48000,full_panel,Q121,canephora,438.0787354801565,-58.69461062528286,104.3780882594756,-255.5061759474651,-52.84443984019207
sgC,priority_seed_20250417_48000,full_panel,BUD15,canephora,294.8516903289566,-175.443747545218,133.1528657686313,167.9930090031245,-174.4054579611858
sgC,priority_seed_20250417_48000,full_panel,DA56,eugenioides,336.4266590526106,286.8168898536216,-59.98068191834082,48.56170291315909,5.775904522249339
sgC,priority_seed_20250417_48000,full_panel,BB1,arabica_cultivated,-62.19247863819036,10.62867069030176,12.56273166574262,-2.369076531229115,0.08614950233637376
sgC,priority_seed_20250417_48000,full_panel,TIP1,arabica_cultivated,-61.15976710950665,9.85526979717547,12.44282722619753,-1.473586005890715,-0.7243249822547819
sgC,priority_seed_20250417_48000,arabica_only,1,arabica_wild,-32.70098556246619,26.80198231722874,13.00598187792776,-9.751175111369088,37.23058918370562
sgC,priority_seed_20250417_48000,arabica_only,2,arabica_wild,-33.56493406250474,27.04382941822853,11.88218574955148,-7.267469535467241,36.10364494654391
sgC,priority_seed_20250417_48000,arabica_only,3,arabica_wild,-32.47151945428798,27.21548020896742,15.96027203832688,-11.59005604234734,39.5165235934364
sgC,priority_seed_20250417_48000,arabica_only,4,arabica_wild,-33.16280257815735,27.91611785083177,14.61613255487164,-10.96291427136735,47.53795856634844
sgC,priority_seed_20250417_48000,arabica_only,5,arabica_wild,-32.83362533537001,26.39143690984468,10.94953691061924,-8.607359141282165,35.08192095045832
sgC,priority_seed_20250417_48000,arabica_only,6,arabica_wild,-32.99282495288054,28.11755164386775,14.60358877031443,-11.99322067572926,47.82947325756556
sgC,priority_seed_20250417_48000,arabica_only,7,arabica_wild,-33.28662183906041,28.01703388326682,16.29716230441027,-11.57373601544425,38.5717262926686
sgC,priority_seed_20250417_48000,arabica_only,8,arabica_wild,-33.06008146107578,25.10221367448851,9.653202112801228,-7.420822659357583,24.20007941969672
sgC,priority_seed_20250417_48000,arabica_only,9,arabica_wild,-32.73226557982783,24.20814790976153,8.394202972812378,-5.605259749894595,23.29579781999686
sgC,priority_seed_20250417_48000,arabica_only,10,arabica_introgressed,87.63050602551957,-209.6334090338995,48.11700485192711,151.4443779697885,25.35398240163758
sgC,priority_seed_20250417_48000,arabica_only,11,arabica_introgressed,180.2497161978106,-261.6648126433998,150.8394131072561,-131.9333720523858,-27.77061144751557
sgC,priority_seed_20250417_48000,arabica_only,12,arabica_cultivated,-30.26229450230274,16.67086264340525,-2.729969332290044,6.965609203145342,-28.00690186142337
sgC,priority_seed_20250417_48000,arabica_only,13,arabica_cultivated,-31.09238614442221,17.69016473440924,-4.006076961679835,5.657617305591654,-25.8120808763782
sgC,priority_seed_20250417_48000,arabica_only,14,arabica_cultivated,-31.54797791483279,22.66292926599581,5.796493698694561,-1.432287014501183,7.053891375202178
sgC,priority_seed_20250417_48000,arabica_only,15,arabica_wild,-32.88978482847301,28.45124555954213,15.79974451918565,-10.55254129820098,44.14014172408746
sgC,priority_seed_20250417_48000,arabica_only,16,arabica_introgressed,46.98135315421541,-145.4466507366429,2.857882417676051,125.1687760061816,11.9772847096902
sgC,priority_seed_20250417_48000,arabica_only,17_BMJM,arabica_cultivated,-30.30644197332716,19.5716143432152,0.2613587116906817,-0.9504558871636477,-14.30994371710214
sgC,priority_seed_20250417_48000,arabica_only,18_E123,arabica_wild,-30.44928121298647,24.31047368845257,8.49162144808091,-7.346875090196139,21.63772810163476
sgC,priority_seed_20250417_48000,arabica_only,19_E237,arabica_wild,-32.77960303792277,27.86689912202342,10.28461317596295,-8.753039695240165,34.66571064499543
sgC,priority_seed_20250417_48000,arabica_only,20_E261,arabica_wild,-31.20923224763457,24.26762054716088,7.288028587809325,-6.714384308617259,14.64621603861209
sgC,priority_seed_20250417_48000,arabica_only,21_E383,arabica_wild,-33.50515469239697,26.93079396882979,9.170339147405906,-8.195613142530606,27.55372817226601
sgC,priority_seed_20250417_48000,arabica_only,22_E516,arabica_wild,-32.40749708795247,22.80571645426654,2.226666966941808,-4.885981587916106,-0.2117581012871538
sgC,priority_seed_20250417_48000,arabica_only,23_Erecta,arabica_cultivated,-30.4632140114831,15.71930093441045,-5.218961537526369,2.506211397648837,-30.50224999871824
sgC,priority_seed_20250417_48000,arabica_only,24_ET59,arabica_wild,-33.08432560306485,25.4813889237358,7.292767801333071,-8.025903678184084,19.36707702212967
sgC,priority_seed_20250417_48000,arabica_only,25_JK1,arabica_cultivated,-31.44653237675737,19.97962721624974,-0.8073798460254294,-0.06357832822015935,-19.92166228381769
sgC,priority_seed_20250417_48000,arabica_only,26_Moka,arabica_cultivated,-30.68298581506473,18.94064967808347,-5.447289716793514,5.97924421923637,-32.11884775101409
sgC,priority_seed_20250417_48000,arabica_only,27_Rubi,arabica_cultivated,-30.86566746338008,17.27030696600973,-7.900715541104736,5.008153891175508,-32.20342877233281
